102	1
102	41
102	17
102	43
102	18
102	8
102	21
102	66
102	9
102	57
102	113
102	59
102	12
102	2
102	3
102	36
103	67
103	5
103	40
103	8
103	66
103	9
103	57
103	59
103	3
103	36
104	67
104	5
104	40
104	1
104	8
104	96
104	9
104	113
104	3
104	36
105	2
105	3
106	5
106	40
106	1
106	9
106	113
106	59
106	2
106	3
107	46
107	67
107	5
107	40
107	1
107	8
107	9
107	10
107	11
107	59
107	12
107	2
107	3
107	36
108	46
108	14
108	98
108	40
108	1
108	19
108	8
108	20
108	21
108	73
108	66
108	9
108	10
108	59
108	12
108	2
108	3
109	37
109	47
109	48
109	13
109	131
109	15
109	1
109	41
109	17
109	43
109	18
109	44
109	93
109	20
109	21
109	94
109	85
109	74
109	54
109	114
109	55
109	32
109	10
109	57
109	35
109	12
109	2
109	3
110	55
111	87
111	67
111	60
111	132
111	133
111	50
111	134
111	16
111	72
111	40
111	1
111	41
111	69
111	43
111	18
111	28
111	8
111	20
111	21
111	73
111	135
111	96
111	9
111	34
111	115
111	119
111	77
111	136
112	64
112	15
112	65
112	50
112	5
112	68
112	72
112	109
112	1
112	17
112	69
112	43
112	18
112	19
112	137
112	8
112	20
112	21
112	121
112	31
112	53
112	9
112	10
112	57
112	83
112	136
112	2
112	3
113	25
113	37
113	13
113	40
113	1
113	41
113	21
113	9
113	12
113	3
114	37
114	13
114	50
114	138
114	1
114	17
114	43
114	18
114	44
114	20
114	21
114	10
114	83
114	139
114	2
114	3
115	87
115	38
115	5
115	1
116	38
116	1
116	41
116	17
116	43
116	20
116	21
116	10
116	2
116	3
117	16
117	41
117	17
117	69
117	43
117	18
117	28
117	20
117	21
117	66
117	31
117	10
117	2
117	3
118	105
118	67
118	38
118	5
118	6
118	1
118	41
118	44
118	73
118	140
118	62
118	9
118	3
119	25
119	46
119	71
119	67
119	39
119	60
119	16
119	40
119	1
119	141
119	17
119	69
119	43
119	28
119	44
119	8
119	21
119	73
119	31
119	53
119	33
119	34
119	63
119	12
119	2
119	3
120	37
120	47
120	48
120	13
120	1
120	17
120	43
120	18
120	44
120	20
120	21
120	62
120	54
120	55
120	10
120	45
120	2
120	3
121	9
121	34
121	3
122	25
122	46
122	6
122	1
122	81
122	17
122	43
122	18
122	28
122	44
122	20
122	21
122	73
122	53
122	10
122	2
122	3
123	38
123	5
123	1
123	41
123	8
123	9
123	10
123	59
123	12
123	3
124	14
124	38
124	5
124	1
124	41
124	44
124	62
124	9
124	130
124	83
124	3
125	25
125	46
125	98
125	72
125	17
125	43
125	18
125	20
125	21
125	10
125	99
125	2
125	3
126	13
126	67
126	39
126	60
126	116
126	50
126	16
126	40
126	1
126	81
126	69
126	28
126	44
126	20
126	21
126	121
126	53
126	9
126	10
126	34
126	115
126	12
126	2
126	3
127	64
127	97
127	98
127	40
127	1
127	17
127	44
127	8
127	118
127	53
127	9
127	57
127	34
127	3
128	25
128	76
128	40
128	1
128	17
128	44
128	53
128	9
128	2
128	3
129	88
129	14
129	142
129	143
129	107
129	16
129	5
129	6
129	1
129	41
129	17
129	43
129	18
129	44
129	20
129	21
129	51
129	62
129	10
129	144
129	83
129	11
129	59
129	2
129	3
130	105
130	108
130	1
131	46
131	145
131	15
131	97
131	65
131	16
131	5
131	72
131	17
131	69
131	43
131	18
131	19
131	28
131	8
131	20
131	21
131	121
131	140
131	51
131	52
131	31
131	54
131	10
131	57
131	12
131	2
131	3
132	46
132	14
132	108
132	16
132	40
132	1
132	17
132	43
132	18
132	44
132	20
132	21
132	10
132	12
132	2
132	3
133	46
133	67
133	6
133	40
133	8
133	73
133	62
133	31
133	9
133	10
133	111
133	12
133	3
134	87
134	46
134	14
134	39
134	1
134	17
134	19
134	44
134	8
134	20
134	21
134	31
134	9
134	10
134	63
134	59
134	12
134	2
134	3
135	25
135	46
135	38
135	39
135	41
135	42
135	20
135	59
135	12
135	2
135	3
136	13
136	1
136	41
136	17
136	43
136	18
136	19
136	20
136	21
136	75
136	10
136	12
136	24
136	2
136	3
137	46
137	13
137	1
137	41
137	17
137	43
137	18
137	44
137	20
137	21
137	10
137	2
137	3
138	37
138	13
138	60
138	5
138	1
138	17
138	27
138	44
138	29
138	52
138	86
138	54
138	32
138	45
138	12
138	2
138	3
139	25
139	117
139	15
139	5
139	6
139	1
139	41
139	17
139	43
139	18
139	20
139	21
139	73
139	140
139	10
139	83
139	2
139	3
140	25
140	37
140	46
140	47
140	48
140	5
140	1
140	41
140	17
140	43
140	18
140	44
140	20
140	21
140	146
140	52
140	55
140	10
140	2
140	3
141	46
141	97
141	5
141	72
141	1
141	17
141	43
141	18
141	19
141	8
141	20
141	21
141	10
141	99
141	100
141	58
141	2
141	3
142	46
142	16
142	5
142	72
142	109
142	1
142	17
142	43
142	18
142	19
142	44
142	8
142	20
142	21
142	70
142	62
142	54
142	147
142	10
142	111
142	57
142	100
142	58
142	12
142	2
142	3
143	46
143	106
143	67
143	15
143	5
143	1
143	17
143	43
143	18
143	19
143	44
143	8
143	20
143	21
143	62
143	10
143	57
143	58
143	35
143	59
143	12
143	2
143	3
144	37
144	46
144	13
144	16
144	44
144	57
144	12
144	3
145	37
145	46
145	128
145	13
145	14
145	97
145	5
145	6
145	40
145	1
145	41
145	17
145	43
145	18
145	27
145	44
145	20
145	21
145	73
145	9
145	130
145	10
145	12
145	2
145	3
146	46
146	67
146	39
146	101
146	40
146	1
146	41
146	44
146	20
146	21
146	140
146	30
146	75
146	120
146	53
146	9
146	10
146	59
146	12
146	2
146	3
147	46
147	50
147	5
147	68
147	72
147	1
147	17
147	43
147	18
147	19
147	28
147	44
147	8
147	20
147	21
147	121
147	62
147	31
147	99
147	58
147	2
147	3
148	25
148	37
148	46
148	13
148	67
148	49
148	108
148	16
148	72
148	1
148	17
148	69
148	28
148	44
148	8
148	121
148	31
148	53
148	57
148	12
148	2
148	3
149	89
149	39
149	132
149	5
149	40
149	1
149	41
149	42
149	43
149	18
149	8
149	20
149	21
149	140
149	30
149	10
149	34
149	12
149	2
149	3
150	25
150	87
150	46
150	13
150	71
150	64
150	15
150	65
150	16
150	40
150	1
150	129
150	17
150	69
150	18
150	28
150	8
150	21
150	66
150	74
150	52
150	62
150	118
150	54
150	9
150	33
150	34
150	2
151	14
151	39
151	6
151	1
151	17
151	44
151	120
151	10
151	11
151	12
151	2
151	3
152	46
152	134
152	40
152	17
152	44
152	8
152	20
152	21
152	73
152	9
152	111
152	34
152	12
152	3
153	46
153	72
153	1
153	17
153	43
153	18
153	19
153	44
153	20
153	21
153	10
153	111
153	57
153	58
153	2
153	3
154	25
154	37
154	46
154	13
154	14
154	39
154	15
154	148
154	133
154	1
154	41
154	17
154	69
154	28
154	44
154	8
154	29
154	31
154	55
154	32
154	10
154	34
154	149
154	12
154	2
154	3
155	37
155	47
155	13
155	14
155	15
155	16
155	41
155	17
155	43
155	18
155	27
155	44
155	20
155	21
155	73
155	29
155	52
155	31
155	54
155	55
155	10
155	12
155	3
156	37
156	46
156	106
156	13
156	14
156	15
156	98
156	5
156	1
156	150
156	41
156	17
156	43
156	18
156	44
156	20
156	21
156	146
156	57
156	45
156	2
156	3
157	46
157	13
157	97
157	98
157	72
157	1
157	41
157	17
157	43
157	18
157	19
157	44
157	8
157	20
157	21
157	62
157	10
157	2
157	3
158	46
158	14
158	151
158	4
158	40
158	152
158	1
158	41
158	43
158	18
158	8
158	20
158	73
158	140
158	30
158	74
158	9
158	10
158	153
158	59
158	45
158	12
158	3
158	36
159	76
159	14
159	151
159	38
159	60
159	133
159	5
159	40
159	1
159	129
159	41
159	43
159	44
159	8
159	21
159	9
159	34
159	83
159	59
159	12
159	3
160	76
160	14
160	151
160	38
160	5
160	40
160	152
160	1
160	129
160	41
160	43
160	44
160	8
160	21
160	31
160	9
160	34
160	83
160	59
160	12
160	3
161	14
161	154
161	4
161	40
161	41
161	140
161	30
161	45
161	36
162	84
162	79
162	155
162	156
162	5
162	40
162	104
162	1
162	150
162	17
162	43
162	18
162	20
162	21
162	73
162	85
162	10
162	57
162	45
162	2
162	3
163	25
163	46
163	14
163	103
163	16
163	72
163	1
163	41
163	17
163	69
163	28
163	30
163	55
163	10
163	33
163	34
163	35
163	2
163	3
164	37
164	13
164	39
164	16
164	40
164	1
164	17
164	69
164	28
164	44
164	8
164	21
164	140
164	30
164	9
164	10
164	33
164	34
164	12
164	2
164	3
165	25
165	105
165	87
165	37
165	46
165	13
165	67
165	60
165	108
165	16
165	6
165	40
165	104
165	1
165	157
165	102
165	41
165	17
165	43
165	18
165	27
165	73
165	30
165	75
165	61
165	62
165	31
165	9
166	25
166	84
166	46
166	89
166	106
166	14
166	67
166	49
166	103
166	107
166	16
166	158
166	72
166	109
166	40
166	1
166	17
166	8
166	20
166	73
166	30
166	51
166	110
166	31
166	86
166	53
166	35
166	12
167	84
167	46
167	64
167	117
167	60
167	125
167	40
167	1
167	17
167	43
167	18
167	44
167	124
167	21
167	73
167	85
167	74
167	61
167	62
167	31
167	53
167	9
167	12
167	2
167	3
168	46
168	16
168	1
168	17
168	43
168	18
168	44
168	20
168	21
168	31
168	10
168	99
168	2
168	3
169	159
169	16
169	5
169	40
169	1
169	21
169	9
169	3
170	37
170	46
170	47
170	48
170	128
170	13
170	145
170	67
170	15
170	97
170	50
170	16
170	72
170	104
170	17
170	43
170	18
170	19
170	27
170	8
170	20
170	21
170	121
170	52
170	62
170	31
170	54
170	55
171	46
171	50
171	16
171	1
171	17
171	69
171	43
171	18
171	44
171	8
171	21
171	121
171	95
171	31
171	10
171	57
171	2
171	3
172	76
172	117
172	44
172	8
172	20
172	96
172	31
172	9
172	2
172	3
173	37
173	47
173	126
173	88
173	13
173	39
173	15
173	103
173	90
173	91
173	50
173	5
173	1
173	41
173	17
173	18
173	21
173	73
173	95
173	160
173	54
173	55
173	57
173	35
173	83
173	161
173	2
173	3
174	46
174	88
174	64
174	60
174	116
174	5
174	72
174	40
174	1
174	42
174	17
174	43
174	44
174	8
174	20
174	66
174	51
174	74
174	86
174	9
174	10
174	59
174	12
174	3
175	25
175	76
175	38
175	50
175	134
175	5
175	40
175	1
175	41
175	44
175	9
175	34
175	12
175	3
176	37
176	13
176	64
176	14
176	67
176	39
176	40
176	104
176	1
176	41
176	17
176	44
176	20
176	140
176	9
176	130
176	10
176	34
176	113
176	63
176	12
176	3
